id,created_at,likes,name,url,daily_likes
03004,2024-12-02 13:42:45+00:00,1,AO Akachi Onyele|Beginner Deck Guide,https://arkhamdb.com/decklist/view/51944/ao-akachi-onyele-beginner-deck-guide-2.0,1.5140753877778827e-12
03004,2024-01-29 10:04:17+00:00,5,Akachi Forgotten Age,https://arkhamdb.com/decklist/view/46557/akachi-forgotten-age-1.0,1.472501774507245e-12
03005,2024-11-25 22:56:01+00:00,41,Old Yorick Shot Guns,https://arkhamdb.com/decklist/view/51880/old-yorick-shot-guns-1.0,5.933069354118574e-11
03005,2023-08-11 20:46:02+00:00,198,LumberWill|40k Series|Deck Guide,https://arkhamdb.com/decklist/view/44345/lumberwill-40k-series-deck-guide-1.0,2.9170660187621224e-11
03005,2022-05-27 15:47:20+00:00,386,Yorick Gold Digger|Beginner Deck Guide Series,https://arkhamdb.com/decklist/view/37357/yorick-gold-digger-beginner-deck-guide-series-1.0,1.4168444539390124e-11
03005,2024-07-26 11:26:52+00:00,8,Key Master Yorick | Hard+ | Starter,https://arkhamdb.com/decklist/view/49626/key-master-yorick-hard-starter-3.0,5.639251309963189e-12
03005,2023-07-17 09:03:16+00:00,37,The Twenty-Five Pound Two-Tap - a HungryColquhoun deck,https://arkhamdb.com/decklist/view/43958/the-twenty-five-pound-two-tap-a-hungrycolquhoun-deck-1.0,4.952152948396305e-12
03005,2024-09-07 15:06:22+00:00,4,Odin Yorick,https://arkhamdb.com/decklist/view/50406/odin-yorick-1.0,3.58342053377006e-12
03005,2023-05-19 13:57:43+00:00,32,Will Buries Enemies with his Hammer (Guide),https://arkhamdb.com/decklist/view/43174/will-buries-enemies-with-his-hammer-guide-1.0,3.4836739109930293e-12
03005,2022-11-15 13:13:04+00:00,52,William Yorick EBDA Carcosa True Solo,https://arkhamdb.com/decklist/view/40090/william-yorick-ebda-carcosa-true-solo-1.0,3.1122093321401044e-12
03005,2019-05-13 18:24:57+00:00,660,Updated - Nervous Wrecking Machine ENCORE (Hard Mode),https://arkhamdb.com/decklist/view/11881/updated-nervous-wrecking-machine-encore-hard-mode-1.0,2.5484876580215053e-12
03005,2024-11-03 10:12:35+00:00,2,Big Bad Bill is Sweet William Now,https://arkhamdb.com/decklist/view/51527/big-bad-bill-is-sweet-william-now-1.0,2.5182807124801623e-12
03006,2023-10-17 21:48:35+00:00,50,Schoffner's Catalogue and Other Rare Books,https://arkhamdb.com/decklist/view/45167/schoffner-s-catalogue-and-other-rare-books-1.0,9.534161233889604e-12
03006,2024-01-11 10:58:51+00:00,22,Lola Hayes Starring as Esperanza Gracia (Spanish Tarotist),https://arkhamdb.com/decklist/view/46297/lola-hayes-starring-as-esperanza-gracia-spanish-tarotist-1.0,5.989742984002569e-12
03006,2023-06-02 18:44:31+00:00,48,Lolfinity | 30K Series Takeover! | Deck Guide,https://arkhamdb.com/decklist/view/43423/lolfinity-30k-series-takeover-deck-guide-1.0,5.48758963255924e-12
03006,2023-06-11 04:59:56+00:00,23,Can a Single Expansion Fixes Lola? - The Scarlet Keys Ver.,https://arkhamdb.com/decklist/view/43516/can-a-single-expansion-fixes-lola-the-scarlet-keys-ver-1.0,2.7047348888681074e-12
03006,2024-11-10 05:01:48+00:00,2,Lola Hayes  path to carcosa Main Green,https://arkhamdb.com/decklist/view/51656/lola-hayes-path-to-carcosa-main-green-1.0,2.614480760654132e-12
03006,2023-12-15 16:09:27+00:00,10,Suzi snacks her way to victory (not Lola!),https://arkhamdb.com/decklist/view/45918/suzi-snacks-her-way-to-victory-not-lola-1.0,2.4266100950824144e-12
03006,2022-01-11 07:06:48+00:00,91,Full Greed Lola Hayes: the InBestigator (Hard) (2+ Players),https://arkhamdb.com/decklist/view/35318/full-greed-lola-hayes-the-inbestigator-hard-2-players-1.0,2.3480739183347935e-12
03006,2024-06-18 19:51:32+00:00,4,Rainbow Cluelord (29 XP Standalone),https://arkhamdb.com/decklist/view/49126/rainbow-cluelord-29-xp-standalone-1.0,2.306133097307906e-12
03006,2024-03-06 23:24:43+00:00,6,Double-barreled Lola abuses FHV,https://arkhamdb.com/decklist/view/47515/double-barreled-lola-abuses-fhv-1.0,2.086400969857514e-12
03006,2024-05-19 22:15:48+00:00,4,How to draw your deck in no time with Lola Hayes,https://arkhamdb.com/decklist/view/48665/how-to-draw-your-deck-in-no-time-with-lola-hayes-1.0,1.9805691190570456e-12
04001,2024-10-23 11:46:50+00:00,33,Police Story (A true solo Leo deck),https://arkhamdb.com/decklist/view/51353/police-story-a-true-solo-leo-deck-1.0,3.882494601641023e-11
04001,2023-02-17 16:11:19+00:00,195,"Leo&Leo, Relentless Demolishing Team|20k Series|Deck Guide",https://arkhamdb.com/decklist/view/41631/leo-leo-relentless-demolishing-team-20k-series-deck-guide-1.0,1.564943199920815e-11
04001,2023-07-25 17:00:27+00:00,67,"Leo Anderson releases the hounds, a consistent Sled Dog Deck",https://arkhamdb.com/decklist/view/44067/leo-anderson-releases-the-hounds-a-consistent-sled-dog-deck-1.0,9.268093445008836e-12
04001,2024-09-27 13:40:34+00:00,5,A Song of Thorns and Claws (29 xp),https://arkhamdb.com/decklist/view/50884/a-song-of-thorns-and-claws-29-xp-1.0,5.031859790921282e-12
04001,2023-10-10 17:14:44+00:00,26,Dirty Old Man Leo Anderson,https://arkhamdb.com/decklist/view/45104/dirty-old-man-leo-anderson-1.0,4.822300860326159e-12
04001,2023-12-31 12:57:42+00:00,16,Leo Anderson the Boxer,https://arkhamdb.com/decklist/view/46138/leo-anderson-the-boxer-3.0,4.155043680731579e-12
04001,2024-07-01 18:32:18+00:00,5,Leo Sniper Shotgun Cleaner (19xp) [Deck Guide],https://arkhamdb.com/decklist/view/49282/leo-sniper-shotgun-cleaner-19xp-deck-guide-1.0,3.084574572614402e-12
04001,2024-09-15 14:42:07+00:00,3,Leo Anderson - 2-player (3 expansions),https://arkhamdb.com/decklist/view/50607/leo-anderson-2-player-3-expansions-1.0,2.8144914721083326e-12
04001,2022-06-02 12:05:44+00:00,72,"Leo ""The End"" Anderson: Grandpa Sniper",https://arkhamdb.com/decklist/view/37431/leo-the-end-anderson-grandpa-sniper-1.0,2.6857976472731942e-12
04001,2023-01-16 17:39:32+00:00,36,Leo Anderson EBDA La Era Olvidada,https://arkhamdb.com/decklist/view/41121/leo-anderson-ebda-la-era-olvidada-1.0,2.608505294094053e-12
04002,2023-11-03 09:56:58+00:00,107,Ursula Errant: Jailbreaking The Pendant of the Queen,https://arkhamdb.com/decklist/view/45309/ursula-errant-jailbreaking-the-pendant-of-the-queen-1.0,2.183986851674396e-11
04002,2022-05-26 02:17:55+00:00,481,Ultimate Ursula (Deck Guide),https://arkhamdb.com/decklist/view/37318/ultimate-ursula-deck-guide-1.0,1.7561054818471363e-11
04002,2023-07-31 11:51:01+00:00,58,Infinite Dreams of Sled Dogs - a HungryColquhoun deck,https://arkhamdb.com/decklist/view/44157/infinite-dreams-of-sled-dogs-a-hungrycolquhoun-deck-1.0,8.20266999365942e-12
04002,2023-10-01 16:46:42+00:00,26,"Ursula Downs, True Solo Master!",https://arkhamdb.com/decklist/view/44986/ursula-downs-true-solo-master-1.0,4.654797107675895e-12
04002,2020-04-23 15:02:39+00:00,536,Dreamy Ursula By Scott (DUBS),https://arkhamdb.com/decklist/view/21685/dreamy-ursula-by-scott-dubs-1.0,3.7038170753285755e-12
04002,2023-11-06 11:21:24+00:00,13,Pendant Ursula,https://arkhamdb.com/decklist/view/45348/pendant-ursula-1.0,2.685808072594678e-12
04002,2023-02-27 12:56:42+00:00,30,Ursula Downs EBDA La Era Olvidada Buscapistas,https://arkhamdb.com/decklist/view/41780/ursula-downs-ebda-la-era-olvidada-buscapistas-1.0,2.4870035545704284e-12
04002,2024-10-19 21:47:04+00:00,2,Ursula Downs - The Forgotten Ages (fast and smart),https://arkhamdb.com/decklist/view/51302/ursula-downs-the-forgotten-ages-fast-and-smart-1.0,2.2962798055144023e-12
04002,2018-05-14 18:47:08+00:00,846,Ursula Downs - Fast and Curious. (Hard Mode),https://arkhamdb.com/decklist/view/5558/ursula-downs-fast-and-curious-hard-mode-1.0,1.911112778304522e-12
04002,2024-02-26 23:28:53+00:00,5,"Ursula Downs. Red Clock, Sophist, Pendant combo.",https://arkhamdb.com/decklist/view/47324/ursula-downs-red-clock-sophist-pendant-combo-1.0,1.6687824441392122e-12
04003,2023-05-19 18:00:10+00:00,143,Finn Gives Chicago Piano Lessons|30k Series|Deck Guide,https://arkhamdb.com/decklist/view/43176/finn-gives-chicago-piano-lessons-30k-series-deck-guide-1.0,1.55676677897501e-11
04003,2024-01-15 01:36:08+00:00,48,Finn - Discard All Your Enemies Remotely (29xp),https://arkhamdb.com/decklist/view/46342/finn-discard-all-your-enemies-remotely-29xp-1.0,1.3239332663633438e-11
04003,2024-05-03 14:17:43+00:00,12,Finn Edwards Underworld Market (Scarlet Keys),https://arkhamdb.com/decklist/view/48421/finn-edwards-underworld-market-scarlet-keys-1.0,5.490542512419525e-12
04003,2024-05-03 14:17:43+00:00,12,Finn Edwards Underworld Market (Scarlet Keys),https://arkhamdb.com/decklist/view/48421/finn-edwards-underworld-market-scarlet-keys-1.0,5.490542512419525e-12
04003,2024-04-08 14:33:27+00:00,6,"""The Bank Job"" returns from Hemlock Vale: Finn",https://arkhamdb.com/decklist/view/48090/the-bank-job-returns-from-hemlock-vale-finn-1.0,2.433631382387838e-12
04003,2024-03-24 20:18:34+00:00,6,Underworld Support Finn,https://arkhamdb.com/decklist/view/47889/underworld-support-finn-1.0,2.2675741538381073e-12
04003,2023-03-12 15:15:43+00:00,18,Finn Edwards EBDA La Era Olvidada Gestor de Enemigos,https://arkhamdb.com/decklist/view/42109/finn-edwards-ebda-la-era-olvidada-gestor-de-enemigos-1.0,1.5570776278216762e-12
04003,2024-12-07 01:24:23+00:00,1,"Finn Edwards, the thriller killer!",https://arkhamdb.com/decklist/view/52032/finn-edwards-the-thriller-killer-1.0,1.554078165934105e-12
04003,2023-04-21 09:11:50+00:00,14,Φ 2 Packs Deck Guide : Basic Fence Deck,https://arkhamdb.com/decklist/view/42734/2-packs-deck-guide-basic-fence-deck-1.0,1.3796317880232754e-12
04003,2024-02-16 15:06:00+00:00,4,Finn Edwards can use a Microscope,https://arkhamdb.com/decklist/view/46882/finn-edwards-can-use-a-microscope-1.0,1.2761302738894766e-12
04004,2023-03-31 19:00:33+00:00,162,Mateo Unleashes His Codex|30k Series|Deck Guide,https://arkhamdb.com/decklist/view/42430/mateo-unleashes-his-codex-30k-series-deck-guide-1.0,1.4924741556845e-11
04004,2023-09-30 03:26:45+00:00,64,Bless is More (Taboo 2023-8-30),https://arkhamdb.com/decklist/view/44961/bless-is-more-taboo-2023-8-30-1.0,1.1368755895395424e-11
04004,2024-12-10 08:33:04+00:00,4,Father Mateo's Starter Deck - [Rabbit Hole] (5xp+3xp),https://arkhamdb.com/decklist/view/52102/father-mateo-s-starter-deck-rabbit-hole-5xp-3xp-1.0,6.33976559571572e-12
04004,2024-11-08 21:38:13+00:00,4,Father Mateo stabs you in the eye,https://arkhamdb.com/decklist/view/51634/father-mateo-stabs-you-in-the-eye-1.0,5.196271016264226e-12
04004,2024-06-06 07:50:14+00:00,9,The Trials of holy Father Mateo,https://arkhamdb.com/decklist/view/48929/the-trials-of-holy-father-mateo-1.0,4.854358449028742e-12
04004,2024-11-22 21:24:51+00:00,3,Father Mateo Brings Peace Beyond Understanding,https://arkhamdb.com/decklist/view/51836/father-mateo-brings-peace-beyond-understanding-1.0,4.258521808983593e-12
04004,2023-07-09 08:04:20+00:00,24,Killed 'Gator Replacer™ (0 XP) - a HungryColquhoun Deck,https://arkhamdb.com/decklist/view/43864/killed-gator-replacer-0-xp-a-hungrycolquhoun-deck-1.0,3.120077610381444e-12
04004,2022-12-10 21:06:38+00:00,45,What if Myths's phase are just a social construct?,https://arkhamdb.com/decklist/view/40523/what-if-myths-s-phase-are-just-a-social-construct-1.0,2.9060462970275002e-12
04004,2024-11-02 10:32:46+00:00,2,Bless me daddy,https://arkhamdb.com/decklist/view/51495/bless-me-daddy-1.0,2.50267608631185e-12
04004,2024-10-10 17:47:56+00:00,2,Father Mateo Relying on His Elder Sign,https://arkhamdb.com/decklist/view/51131/father-mateo-relying-on-his-elder-sign-3.0,2.1746668657363553e-12
04005,2022-12-30 11:49:10+00:00,214,Charming Calvin|20k Series|Deck Guide,https://arkhamdb.com/decklist/view/40806/charming-calvin-20k-series-deck-guide-1.0,1.4701453575406593e-11
04005,2024-07-21 17:11:56+00:00,14,Calvin Wright - Together ‘til the end of time (19xp),https://arkhamdb.com/decklist/view/49553/calvin-wright-together-til-the-end-of-time-19xp-1.0,9.605731393341688e-12
04005,2024-05-24 04:05:04+00:00,13,Calvin Wright - On my own (19xp),https://arkhamdb.com/decklist/view/48719/calvin-wright-on-my-own-19xp-1.0,6.566726890750049e-12
04005,2024-10-15 17:48:29+00:00,3,Calvin Wright's Desperate Horsie,https://arkhamdb.com/decklist/view/51252/calvin-wright-s-desperate-horsie-1.0,3.361825378927605e-12
04005,2023-05-09 04:38:15+00:00,32,Φ 2 Packs Deck Guide : Calvin On His Own,https://arkhamdb.com/decklist/view/43014/2-packs-deck-guide-calvin-on-his-own-1.0,3.353594984320118e-12
04005,2023-05-09 04:38:15+00:00,32,Φ 2 Packs Deck Guide : Calvin On His Own,https://arkhamdb.com/decklist/view/43014/2-packs-deck-guide-calvin-on-his-own-1.0,3.353594984320118e-12
04005,2024-08-20 06:57:04+00:00,4,Dark horse Calvin with Survivability,https://arkhamdb.com/decklist/view/50063/dark-horse-calvin-with-survivability-1.0,3.2178364855686148e-12
04005,2024-06-28 04:53:53+00:00,4,One for All Calvin - One Collection for Every Investigator,https://arkhamdb.com/decklist/view/49241/one-for-all-calvin-one-collection-for-every-investigator-1.0,2.416508429250914e-12
04005,2020-07-20 18:47:06+00:00,285,"The Arkham Expert Guide: Solo Calvin, King in Red God Mode",https://arkhamdb.com/decklist/view/24391/the-arkham-expert-guide-solo-calvin-king-in-red-god-mode-1.0,2.315302627322216e-12
04005,2024-02-12 23:36:50+00:00,6,Calvin Wright Kamikaze Support v.2,https://arkhamdb.com/decklist/view/46817/calvin-wright-kamikaze-support-v-2-1.0,1.880212275936886e-12
05001,2023-04-21 21:18:31+00:00,216,Dr Fern and Mrs Carolyn|30k Series|Deck Guide,https://arkhamdb.com/decklist/view/42742/dr-fern-and-mrs-carolyn-30k-series-deck-guide-1.0,2.1358140556821098e-11
05001,2023-10-14 17:28:23+00:00,55,Carolyn Fern destroys Carcosa,https://arkhamdb.com/decklist/view/45147/carolyn-fern-destroys-carcosa-1.0,1.0363563113588747e-11
05001,2024-11-21 21:54:35+00:00,5,Carolyn Fern - Synergy Therapy (19 xp),https://arkhamdb.com/decklist/view/51830/carolyn-fern-synergy-therapy-19-xp-1.0,7.052289332599141e-12
05001,2024-11-17 13:41:26+00:00,4,Alchemical Romance,https://arkhamdb.com/decklist/view/51764/alchemical-romance-1.0,5.499866473142798e-12
05001,2022-12-02 17:56:43+00:00,44,Carolyn the Psychonaut: Mind-Transcending Everything Bagel,https://arkhamdb.com/decklist/view/40395/carolyn-the-psychonaut-mind-transcending-everything-bagel-1.0,2.7727436323234147e-12
05001,2024-09-13 08:10:07+00:00,3,∞ 2 Packs Deck Guide : Minimal Carolyn Deck,https://arkhamdb.com/decklist/view/50547/2-packs-deck-guide-minimal-carolyn-deck-1.0,2.766042219680528e-12
05001,2022-10-17 15:19:05+00:00,31,Brainwash Carolyn,https://arkhamdb.com/decklist/view/39612/brainwash-carolyn-1.0,1.7015792810495566e-12
05001,2019-05-26 03:20:17+00:00,350,A Witch and her Shrink: Carolyn Deck SUPER FUN!,https://arkhamdb.com/decklist/view/12218/a-witch-and-her-shrink-carolyn-deck-super-fun-1.0,1.3772451832673657e-12
05001,2021-11-27 23:37:51+00:00,55,Carolyn Fern: S (for Synergy)-tier.,https://arkhamdb.com/decklist/view/34382/carolyn-fern-s-for-synergy-tier-1.0,1.2748995960008054e-12
05001,2023-06-19 10:28:32+00:00,9,Carolyn Fern EBDA El Círculo Roto Buscapistas,https://arkhamdb.com/decklist/view/43628/carolyn-fern-ebda-el-crculo-roto-buscapistas-1.0,1.092765458963673e-12
05002,2023-06-23 16:11:34+00:00,212,Joe Enters the Diamond League|30k Series|Deck Guide,https://arkhamdb.com/decklist/view/43675/joe-enters-the-diamond-league-30k-series-deck-guide-1.0,2.6111188009257057e-11
05002,2023-10-04 06:31:09+00:00,26,∞ 2 Packs Deck Guide : The Private Researcher,https://arkhamdb.com/decklist/view/45022/2-packs-deck-guide-the-private-researcher-1.0,4.6913897765664754e-12
05002,2019-02-17 22:15:49+00:00,1209,Joe Diamond - P.I.Staker (Hard Mode) - Now Improved!,https://arkhamdb.com/decklist/view/9994/joe-diamond-p-i-staker-hard-mode-now-improved-1.0,4.0933676280450726e-12
05002,2024-04-30 15:00:53+00:00,9,"Strong-armed, steady handed (+24xp)",https://arkhamdb.com/decklist/view/48382/strong-armed-steady-handed-24xp-3.0,4.058047380897533e-12
05002,2024-02-28 20:25:51+00:00,11,Diamond-Edged Katana ,https://arkhamdb.com/decklist/view/47350/diamond-edged-katana-1.0,3.704816472699106e-12
05002,2023-02-14 12:26:36+00:00,36,"""Dr."" Joe Diamond - You have the right to a medical exam",https://arkhamdb.com/decklist/view/41586/dr-joe-diamond-you-have-the-right-to-a-medical-exam-1.0,2.8612791418190594e-12
05002,2024-10-14 06:52:39+00:00,2,Joe Diamond: The Hardest Dick on the Mohs Scale,https://arkhamdb.com/decklist/view/51230/joe-diamond-the-hardest-dick-on-the-mohs-scale-1.0,2.214298489357472e-12
05002,2024-06-08 13:59:13+00:00,4,Ville's: Skillful Joe's deckdigging deck,https://arkhamdb.com/decklist/view/48986/ville-s-skillful-joe-s-deckdigging-deck-2.0,2.190715929338184e-12
05002,2022-11-15 20:59:37+00:00,32,Pocketfull of Diamonds,https://arkhamdb.com/decklist/view/40100/pocketfull-of-diamonds-3.0,1.915205742855449e-12
05002,2023-07-17 10:42:46+00:00,14,Joe Diamond EBDA El Círculo Roto Flexible,https://arkhamdb.com/decklist/view/43960/joe-diamond-ebda-el-crculo-roto-flexible-1.0,1.880642731492682e-12
05003,2023-10-25 07:53:10+00:00,80,Preston Pays his Path to Victory (Guide),https://arkhamdb.com/decklist/view/45234/preston-pays-his-path-to-victory-guide-1.0,1.5686057442163682e-11
05003,2024-12-02 03:11:57+00:00,4,Preston's Red Right Hand,https://arkhamdb.com/decklist/view/51939/preston-s-red-right-hand-1.0,6.0170980938380755e-12
05003,2022-12-28 02:45:06+00:00,86,Preston Suffering From Success,https://arkhamdb.com/decklist/view/40767/preston-suffering-from-success-1.0,5.853171058852491e-12
05003,2024-10-29 02:49:53+00:00,4,Cheapskate millionaire shares none of his pennies,https://arkhamdb.com/decklist/view/51446/cheapskate-millionaire-shares-none-of-his-pennies-1.0,4.852848081123039e-12
05003,2023-11-12 14:37:27+00:00,14,Preston Fairmont EBDA El Círculo Roto - Multimillonario,https://arkhamdb.com/decklist/view/45422/preston-fairmont-ebda-el-crculo-roto-multimillonario-1.0,2.9637132630593695e-12
05003,2023-08-03 04:35:04+00:00,19,Blood Money- The Sledgehammer Preston Story ,https://arkhamdb.com/decklist/view/44201/blood-money-the-sledgehammer-preston-story-1.0,2.7070482910588728e-12
05003,2023-10-18 08:04:11+00:00,12,∞ 2 Packs Deck Guide : New Millionaire's Deck,https://arkhamdb.com/decklist/view/45173/2-packs-deck-guide-new-millionaire-s-deck-1.0,2.288198696133505e-12
05003,2023-01-12 16:20:35+00:00,29,That Blessed Boy,https://arkhamdb.com/decklist/view/41063/that-blessed-boy-1.0,2.074987239865514e-12
05003,2019-07-24 17:09:30+00:00,471,Do it all Preston,https://arkhamdb.com/decklist/view/13828/do-it-all-preston-1.0,2.0396207069152725e-12
05003,2024-07-05 20:16:18+00:00,3,Preston parleys and kills,https://arkhamdb.com/decklist/view/49345/preston-parleys-and-kills-1.0,1.890118414500524e-12
05004,2024-09-01 00:44:52+00:00,15,Diana Speaks To The Dead,https://arkhamdb.com/decklist/view/50295/diana-speaks-to-the-dead-1.0,1.291135664386074e-11
05004,2024-10-05 12:50:59+00:00,11,Four Mystics One Collection - Cyclopean Diana (Deck Guide),https://arkhamdb.com/decklist/view/51022/four-mystics-one-collection-cyclopean-diana-deck-guide-1.0,1.1608001303804154e-11
05004,2024-05-21 16:00:58+00:00,13,Diana Stanley Is Drawn to the Flame,https://arkhamdb.com/decklist/view/48685/diana-stanley-is-drawn-to-the-flame-1.0,6.5013868358229695e-12
05004,2019-09-11 22:03:16+00:00,1324,Diana - Practicing Safe Hex - Now Even Hexier (Hard Mode),https://arkhamdb.com/decklist/view/15209/diana-practicing-safe-hex-now-even-hexier-hard-mode-1.0,6.210043080865894e-12
05004,2024-07-09 19:19:09+00:00,7,Doomed Diana draws her blades,https://arkhamdb.com/decklist/view/49384/doomed-diana-draws-her-blades-1.0,4.504579824501183e-12
05004,2023-05-29 16:32:18+00:00,39,Groundhog Day (Combo Deck),https://arkhamdb.com/decklist/view/43374/groundhog-day-combo-deck-1.0,4.396503947103891e-12
05004,2023-08-08 16:43:35+00:00,28,Diana Stanley EBDA El Círculo Roto,https://arkhamdb.com/decklist/view/44293/diana-stanley-ebda-el-crculo-roto-1.0,4.079247025678686e-12
05004,2024-08-14 05:59:32+00:00,5,Diana Stanley makes me want to join the Silver Twilight,https://arkhamdb.com/decklist/view/49948/diana-stanley-makes-me-want-to-join-the-silver-twilight-2.0,3.890102052011424e-12
05004,2024-06-24 06:31:07+00:00,6,Diana Stanley's Blessed Magics,https://arkhamdb.com/decklist/view/49187/diana-stanley-s-blessed-magics-1.0,3.549994800809846e-12
05004,2024-03-26 03:26:34+00:00,9,Is Diana Stanley finally viable in hard?,https://arkhamdb.com/decklist/view/47920/is-diana-stanley-finally-viable-in-hard-1.0,3.4172992062288444e-12
05005,2024-08-18 11:15:56+00:00,83,Rita joins the Axe Gang,https://arkhamdb.com/decklist/view/50005/rita-joins-the-axe-gang-1.0,6.639803354957422e-11
05005,2023-06-17 13:00:37+00:00,203,Rita Passes her Hyperphysics Exams|30k Series|Deck Guide,https://arkhamdb.com/decklist/view/43610/rita-passes-her-hyperphysics-exams-30k-series-deck-guide-2.0,2.4472887762663507e-11
05005,2024-04-29 16:18:05+00:00,31,"Rita, Bewitching Survivalist (Now with Primer!)",https://arkhamdb.com/decklist/view/48369/rita-bewitching-survivalist-now-with-primer-1.0,1.3909816690460743e-11
05005,2023-04-17 13:49:21+00:00,75,Rita Delete-a Bosses,https://arkhamdb.com/decklist/view/42685/rita-delete-a-bosses-1.0,7.316105388846643e-12
05005,2024-05-20 23:28:42+00:00,9,Rita's Shotcaster does everything [Guide],https://arkhamdb.com/decklist/view/48677/rita-s-shotcaster-does-everything-guide-1.0,4.478551350479146e-12
05005,2024-08-05 06:01:11+00:00,6,Rita Young - Crafty Flex,https://arkhamdb.com/decklist/view/49796/rita-young-crafty-flex-1.0,4.442083776621522e-12
05005,2022-07-13 07:34:16+00:00,93,Rita Controls Crowd (Guide),https://arkhamdb.com/decklist/view/38005/rita-controls-crowd-guide-1.0,3.869275054715912e-12
05005,2023-08-27 19:26:11+00:00,23,Bootlegger Rita (Sour Mash Guide),https://arkhamdb.com/decklist/view/44578/bootlegger-rita-sour-mash-guide-1.0,3.5986922633961484e-12
05005,2024-04-17 16:54:54+00:00,6,Rita Tricks her Foes with Survival Techniques,https://arkhamdb.com/decklist/view/48183/rita-tricks-her-foes-with-survival-techniques-1.0,2.540513364887778e-12
05005,2024-01-19 02:42:31+00:00,9,Crystall Totem Rita,https://arkhamdb.com/decklist/view/46386/crystall-totem-rita-1.0,2.525885692176803e-12
05006,2021-10-17 19:08:45+00:00,14,Dynamic Duo - Marie and Patrice,https://arkhamdb.com/decklist/view/33604/dynamic-duo-marie-and-patrice-1.0,2.943754264322568e-13
05006,2021-12-08 22:11:51+00:00,9,Marie - Let's make them dance...!,https://arkhamdb.com/decklist/view/34631/marie-let-s-make-them-dance-1.0,2.1423196577791387e-13
05006,2019-08-27 07:24:40+00:00,45,Marie Sides with Witches,https://arkhamdb.com/decklist/view/14722/marie-sides-with-witches-1.0,2.0559999941849428e-13
05006,2019-04-08 11:08:16+00:00,49,"Marie and David, Arcane Students",https://arkhamdb.com/decklist/view/11132/marie-and-david-arcane-students-1.0,1.7914840825427742e-13
05006,2023-08-20 13:34:28+00:00,1,The Marie Lambeau Mysteries,https://arkhamdb.com/decklist/view/44493/the-marie-lambeau-mysteries-1.0,1.5238296058623101e-13
05006,2022-01-24 12:42:29+00:00,5,"Marie in Wonderland (post-TCU, + Deck Guide)",https://arkhamdb.com/decklist/view/35596/marie-in-wonderland-post-tcu-deck-guide-1.0,1.335692266405254e-13
05006,2023-02-06 17:55:40+00:00,1,Marie - Alice in Wonderland,https://arkhamdb.com/decklist/view/41458/marie-alice-in-wonderland-1.0,7.746191398740404e-14
05006,2020-01-03 04:17:02+00:00,10,Marie Lambeau - Occult Classic,https://arkhamdb.com/decklist/view/18078/marie-lambeau-occult-classic-1.0,5.6725955688161994e-14
05006,2019-08-11 06:56:46+00:00,6,The Doomed Performer,https://arkhamdb.com/decklist/view/14323/the-doomed-performer-1.0,2.6707699837357122e-14
05006,2019-08-08 02:10:42+00:00,6,Super Cluever Marie Lambeau,https://arkhamdb.com/decklist/view/14231/super-cluever-marie-lambeau-1.0,2.6577907082564158e-14
06001,2023-07-07 17:10:22+00:00,102,Tommy Cheats on Becky|30k Series|Deck Guide,https://arkhamdb.com/decklist/view/43841/tommy-cheats-on-becky-30k-series-deck-guide-1.0,1.3212368800220262e-11
06001,2024-09-17 05:55:44+00:00,14,"Tommy, the Furrier",https://arkhamdb.com/decklist/view/50668/tommy-the-furrier-1.0,1.3210746677086713e-11
06001,2024-09-17 19:31:24+00:00,7,baaa... baaa... BOOM!,https://arkhamdb.com/decklist/view/50681/baaa-baaa-boom-1.0,6.643875718865198e-12
06001,2023-05-18 05:01:02+00:00,29,Recurring Runic Axe Tommy,https://arkhamdb.com/decklist/view/43165/recurring-runic-axe-tommy-1.0,3.135230544319672e-12
06001,2022-12-07 22:36:58+00:00,46,Take a Look at Your List and See Consistency,https://arkhamdb.com/decklist/view/40490/take-a-look-at-your-list-and-see-consistency-1.0,2.9434266832647797e-12
06001,2020-04-30 03:02:16+00:00,350,Tommy Boy - A Tommy Muldoon Standard Deck,https://arkhamdb.com/decklist/view/22004/tommy-boy-a-tommy-muldoon-standard-deck-1.0,2.444891041503968e-12
06001,2021-06-08 15:27:13+00:00,155,Holy Muldy!|Tommy is the real Blessed guardian|30xp Alternat,https://arkhamdb.com/decklist/view/31304/holy-muldy-tommy-is-the-real-blessed-guardian-30xp-alternat-1.0,2.4213079695155566e-12
06001,2021-06-10 11:31:14+00:00,131,Holy Muldy!|Tommy is the real Blessed guardian|Deck Guide,https://arkhamdb.com/decklist/view/31338/holy-muldy-tommy-is-the-real-blessed-guardian-deck-guide-1.0,2.0553837598995217e-12
06001,2023-01-22 15:01:23+00:00,20,Turn 1 Flamethrower Tommy,https://arkhamdb.com/decklist/view/41227/turn-1-flamethrower-tommy-1.0,1.4769226981564651e-12
06001,2023-12-06 12:02:53+00:00,6,Tommy Muldoon EBDA Los Devoradores de Sueños - Becky o Nada,https://arkhamdb.com/decklist/view/45790/tommy-muldoon-ebda-los-devoradores-de-sueos-becky-o-nada-1.0,1.4021319848242661e-12
06002,2023-07-22 00:37:46+00:00,102,Nonbo Taboo Mandy|30k Series|Deck Guide,https://arkhamdb.com/decklist/view/44030/nonbo-taboo-mandy-30k-series-deck-guide-1.0,1.3903879635828455e-11
